pair_id,initial_delta_A,initial_delta_B,initial_p_breakdown,initial_V_A,initial_V_B,final_delta_A,final_delta_B,final_p_breakdown,final_V_A,final_V_B,final_V_A_star,final_V_B_star,final_score,final_balance_score,final_speed_score
1673,0.5715807640853376,0.6449980640996358,0.1606283815213187,0.7570399509451119,0.1958380316291852,0.5100000000000000,0.9226764215331485,0.3486824993139572,0.4985693522574302,0.8343892583402059,0.4985693522574302,0.8343892583402061,0.9381109493641301,0.9971387045148603,0.8003795206790932
1674,0.8848024101691430,0.8268564642633748,0.1871971865509178,0.9488625548427708,0.5504761269087858,0.5100000000000000,0.9075373144965431,0.3418810944132164,0.5037098583741714,0.8309344998294934,0.5037098583741714,0.8309344998294934,0.9346660277646694,0.9925802832516573,0.7995327649616979
1675,0.9604855003013115,0.5782958297071643,0.2114407534759916,0.5742731150677747,0.9955163763063611,0.5100000000000000,0.9183888783104527,0.3469519267397418,0.5001536814179606,0.8334215570281476,0.5001536814179606,0.8334215570281476,0.9398598034045438,0.9996926371640789,0.8002498579656288
1676,0.8596199835582763,0.5634551869375622,0.1061466197734319,0.4854089420100546,0.4901523233107800,0.5100000000000000,0.9456525574446841,0.3781794198896715,0.5327711278526288,0.7942636723185316,0.5064088319303934,0.8394033288415851,0.8981764596282273,0.9344577442947424,0.8135201287396923
1677,0.7217869192706678,0.5735449398020882,0.3854629770443172,0.7501271755902638,0.3309049631034272,0.5100000000000000,0.9005418417330666,0.3316781816939744,0.5009021159643258,0.8292704554033469,0.5009021159643258,0.8292704554033469,0.9371957461577690,0.9981957680713485,0.7948623616927504
1678,0.9308055066008174,0.5472248036455039,0.3645948820939158,0.0970901398930900,0.5372612749330885,0.5159103931468791,0.9525334670708452,0.3707475945142146,0.4974018298258838,0.8385245364432001,0.4974018298258837,0.8385245364432001,0.9379877431594853,0.9948036596517675,0.8054172713441602
1679,0.7631796624348283,0.9298249976846110,0.3891620400845451,0.4282120874848852,0.0643957741157019,0.5253457125122537,0.9125587921001690,0.3380849543505218,0.5012477546742904,0.8256989973478575,0.5012477546742904,0.8256989973478575,0.9352399040609243,0.9975044906514192,0.7899558686831030
1680,0.8674900453520420,0.9631752554383335,0.3987678288838092,0.4988245949320607,0.1772067703099141,0.5160492898614162,0.9254520368590138,0.3481594621025198,0.4977587433236382,0.8325629947172503,0.4977587433236382,0.8325629947172503,0.9359858232021215,0.9955174866472762,0.7970786084967607
1681,0.9038428530521300,0.5323493528298174,0.2679200380723888,0.8310513103983777,0.1489204173465100,0.5182099756879728,0.9293557254814019,0.3521975029556240,0.4987624871099215,0.8325665721290346,0.4987624871099215,0.8325665721290346,0.9376365508046640,0.9975249742198431,0.7978968961692464
1682,0.8696893736155229,0.8748344551408993,0.1806741983222979,0.8142176602312994,0.0279155450710519,0.5100000000000000,0.9270507999210253,0.3503881969534728,0.4969215181157207,0.8353688974885569,0.4969215181157207,0.8353688974885569,0.9358348024465772,0.9938430362314414,0.8004822569485610
1683,0.6481703405031140,0.8638328384242550,0.3402935605985219,0.8482653598499812,0.7222123030452839,0.5445540905506078,0.9432207607189252,0.3582587895043389,0.5005858427733070,0.8250638691181923,0.5005858427733065,0.8250638691181926,0.9357204891851965,0.9988283144533860,0.7884688968927543
1684,0.5665650724347989,0.9885165238128194,0.0095219511345354,0.6978729278677018,0.3254745458618236,0.5100000000000000,0.9345641993861017,0.3654855219433721,0.5036538594795857,0.8370164104578633,0.5036538594795857,0.8370164104578633,0.9373162651188512,0.9926922810408285,0.8081055613009044
1685,0.6244024940937889,0.6769779176261127,0.3337616178854014,0.5305558071848376,0.1685363112420898,0.5199158584420203,0.9003212752986979,0.3272921247857262,0.5003309497619509,0.8250085036154724,0.5003309497619509,0.8250085036154723,0.9359882358847690,0.9993381004760982,0.7881718851716675
1686,0.7513799697505695,0.6470443160113998,0.1989144096844027,0.8278793213433822,0.5122437705256234,0.5100000000000000,0.9106241336426479,0.3383805323002353,0.4989464798751017,0.8316425207429257,0.4989464798751016,0.8316425207429257,0.9375366861716143,0.9978929597502033,0.7967053811549069
1687,0.7525329227006861,0.7274794179887171,0.2692880108333671,0.8732824152552696,0.3234444059720648,0.5100000000000000,0.9285437056419846,0.3577336968708446,0.5016159471275060,0.8356927798243714,0.5016159471275060,0.8356927798243713,0.9391341064085649,0.9967681057449880,0.8046547746235778
1688,0.7896692876709780,0.9211560850316114,0.1496184245370031,0.4804845926588137,0.3930177707980791,0.5100000000000000,0.9346107359221709,0.3588369827631570,0.4984273326973107,0.8370176820221851,0.4984273326973107,0.8370176820221850,0.9390142671813421,0.9968546653946213,0.8040533380170243
1689,0.6996488820229876,0.8597249484181915,0.1474492615467264,0.9856619078887716,0.3155318170618111,0.5209374739890166,0.9485302011376940,0.3253514688905231,0.5018304580873008,0.8547692391607935,0.4645543624479485,0.8367325079283463,0.9299669755726088,0.9963390838253985,0.7750987229827663
1690,0.8877078630960132,0.7363794307044014,0.0126868611243551,0.8748181249791787,0.0039835143588322,0.5100000000000000,0.9130027448003304,0.3422406983275450,0.5002392296966675,0.8321911267388321,0.5002392296966675,0.8321911267388321,0.9392288281913471,0.9995215406066651,0.7985458325556053
1691,0.9483138001666598,0.6273901647772191,0.1695157721716053,0.5104696654214079,0.6883288644189250,0.5100000000000000,0.9321957458798480,0.3570178498433852,0.4986187613994847,0.8364924887103349,0.4986187613994846,0.8364924887103349,0.9391009838404779,0.9972375227989694,0.8034490596039979
1692,0.6284280256701462,0.8589675558088181,0.1633416781677320,0.0692875953471064,0.1106904787340597,0.5139600993849550,0.9252648606492486,0.3570994321268441,0.5042616066739630,0.8333792377136326,0.5042616066739630,0.8333792377136326,0.9350673869436623,0.9914767866520739,0.8034454542907022
1693,0.8635311444969063,0.9201728966602541,0.0899164407472285,0.2244920508718963,0.2191423970629695,0.5172375893637954,0.9027262796444674,0.3295931092758532,0.4996639792977147,0.8267366963936007,0.4996639792977146,0.8267366963936007,0.9365725227081443,0.9993279585954293,0.7901431723044795
1694,0.8354264892216214,0.7019765909123956,0.0989293094159070,0.7763985793762849,0.1903170435638315,0.5100000000000000,0.8912156252321872,0.3222055361509837,0.5004340701676088,0.8270123644366719,0.5004340701676088,0.8270123644366719,0.9367496321660975,0.9991318596647825,0.7911911013358328
1695,0.7610834396540712,0.8309210139940725,0.2336558321770047,0.1111542569986848,0.3313672954987075,0.5100000000000000,0.9234903877985035,0.3462048234630924,0.4730717278659477,0.8685988962846740,0.4961013450774918,0.8345821800925806,0.9019045499891833,0.9461434557318955,0.7986804365895217
1696,0.6004945122595969,0.7021017701647672,0.1271085770158012,0.4698000663192632,0.1601976794963561,0.5100000000000000,0.9490023412852139,0.3316173223480177,0.5152837839391173,0.8381080943748023,0.4665868080184560,0.8409521445487617,0.9137379020337768,0.9694324321217653,0.7837839984951371
1697,0.8917114841197006,0.7396768503079127,0.3321007636069159,0.6048521921047275,0.3469521241879541,0.5485116006015103,0.9144686512095855,0.3512113396196067,0.5336888936861077,0.8242632728385072,0.5155550522980745,0.8165303997126039,0.8894949164524704,0.9326222126277846,0.7888645587100706
1698,0.9711006171018397,0.7619569823783585,0.0445540427428266,0.8783468283705153,0.2432643458077342,0.5137321235049772,0.9012919869558796,0.3302736810754163,0.5002796637247559,0.8278738169259692,0.5002796637247559,0.8278738169259693,0.9373041422515495,0.9994406725504883,0.7923189048873591
1699,0.8564814394721344,0.8823483907306934,0.2310579786300175,0.8471138628934799,0.0612151131724110,0.5262816462257865,0.9141144330097073,0.3358257769266444,0.4987025653800806,0.8256821570547715,0.4987025653800806,0.8256821570547715,0.9345181026787817,0.9974051307601612,0.7877817038222295
1700,0.9505727983803524,0.9792028723818869,0.0640178908556409,0.7642779210597328,0.8705629771698292,0.5100000000000000,0.9323677005496637,0.3540442554055654,0.4961783264134260,0.8365402874520973,0.4961783264134260,0.8365402874520974,0.9351267434915854,0.9923566528268519,0.8015902883759637
1701,0.9824089271750399,0.7232957580663515,0.2112962507682635,0.4076942426111990,0.3055811070987114,0.5175346861936032,0.9194123786574209,0.3428846515918498,0.4982019397109245,0.8305714915015671,0.4982019397109245,0.8305714915015671,0.9358438998356311,0.9964038794218490,0.7945372808011225
1702,0.6789843236348343,0.6743112029988508,0.2210183547801275,0.1422492543422971,0.0952821463763805,0.5443898126303306,0.9592519806051544,0.3291676327290233,0.4856774672439580,0.8174251219205813,0.4660175707341782,0.8298130363340595,0.9094479915600292,0.9713549344879162,0.7649984580616265
1703,0.8163473054046417,0.6893236831067479,0.2569190746102917,0.6696493095578478,0.5215263789521229,0.5283542930669707,0.9797225882713907,0.4000000000000000,0.4706195031103463,0.8429076895462595,0.5065651884229189,0.8394124647870832,0.9029621157174743,0.9412390062206926,0.8136493712099656
1704,0.7374877140662774,0.5742667533000871,0.1709699789091575,0.1812886224884727,0.1232755183688032,0.5100000000000000,0.9494134480464242,0.3684470187671582,0.4962312268304029,0.8401678815503585,0.4962312268304029,0.8401678815503585,0.9367853320771452,0.9924624536608058,0.8068720483819374
1705,0.9835817984943505,0.6525305941525069,0.2037898740517018,0.5613144834086158,0.7730932014568469,0.5283749715635850,0.9111794489846134,0.3337305703116137,0.4997064348369423,0.8240833012240635,0.4997064348369423,0.8240833012240635,0.9354728962642542,0.9994128696738847,0.7862796249751168
1706,0.5550277555237080,0.5514947583690269,0.0723810464325173,0.9806781824633444,0.0615779432398396,0.5140789333598570,0.8995421856355471,0.3303738539555270,0.5016664771447416,0.8273059832954380,0.5016664771447414,0.8273059832954380,0.9354601977293980,0.9966670457105169,0.7926442191067876
1707,0.7079399588626678,0.7153892463260386,0.1852061398945319,0.5503097758072746,0.4646359499442313,0.5165466708527326,0.9538917453269704,0.3733193429443127,0.4987216343497094,0.8385589159530867,0.4987216343497095,0.8385589159530867,0.9401575788681160,0.9974432686994188,0.8064909692617432
1708,0.9302587413730734,0.5903314892693035,0.1492121556377162,0.6455568672604475,0.9438263301157783,0.5100000000000000,0.9058035430153226,0.3385923354583976,0.5024302026307934,0.8305212946722295,0.5024302026307934,0.8305212946722295,0.9359710214933619,0.9951395947384132,0.7979110172549091
1709,0.6463446290527274,0.6762752380677162,0.2664524418617639,0.6775754719161738,0.1589690536584135,0.5111328142601654,0.9434186543383116,0.3690290540691002,0.5008916259592583,0.8384574640966965,0.5008916259592583,0.8384574640966965,0.9411575964772513,0.9982167480814834,0.8080195760673767
1710,0.8881405683066589,0.8909173197079711,0.1739286893985944,0.8303883576755049,0.2013686769054980,0.5456294386129605,0.9402896997100088,0.3553750480231739,0.5005877975544440,0.8239300807797356,0.5005877975544440,0.8239300807797356,0.9352190721044719,0.9988244048911119,0.7868066289356453
1711,0.6937359181345227,0.6280452722827853,0.3117366603920881,0.4349806781070488,0.6004649113952157,0.5100000000000000,0.9142976596313389,0.3407337397343995,0.4982028522551039,0.8324913510574623,0.4982028522551040,0.8324913510574623,0.9366843907665833,0.9964057045102077,0.7973346586981263
1712,0.9803896991472759,0.8037094182441931,0.1703968394294769,0.4975099010524977,0.9798540715953394,0.5140408600681123,0.9331239276628465,0.3649366197243857,0.5051239211821876,0.8351030403844175,0.5051239211821876,0.8351030403844176,0.9347911929888810,0.9897521576356247,0.8065489421464792
1713,0.9340943214833796,0.9425670812393342,0.0943084691895835,0.1759720139245899,0.3858357482855937,0.5288587868793668,0.9842188358590158,0.3895602919054799,0.4952543259910176,0.8401138745862448,0.4952543259910177,0.8401138745862450,0.9351674168464955,0.9905086519820352,0.8060378681969032
1714,0.6546337716780554,0.7821260097741825,0.1094754875834338,0.6146798877375020,0.6486450927772066,0.5100000000000000,0.9357274365269788,0.3682250005782164,0.5050272980647281,0.8372775533191574,0.5050272980647281,0.8372775533191574,0.9358184367333511,0.9899454038705437,0.8095221800799015
1715,0.8796926944981704,0.6030204541307581,0.0181140900366546,0.2957580063243892,0.1523170627816339,0.5257660276902947,0.9434950109983397,0.3622783203797697,0.4989769630414444,0.8326968193783011,0.4989769630414444,0.8326968193783011,0.9380454033655673,0.9979539260828889,0.7982588503584840
1716,0.6716911410399690,0.6754877731036580,0.2159675242403640,0.5076247488886996,0.6413971332643023,0.5187016701602183,0.9009678119035328,0.3267126685199261,0.4991304007337215,0.8256860630605405,0.4991304007337216,0.8256860630605406,0.9352276576967855,0.9982608014674430,0.7881503222319184
1717,0.8010541633034568,0.7933772194483517,0.3323523535601287,0.7665571935098978,0.2526620649548932,0.5100000000000000,0.8901953775565771,0.3231416238791631,0.5018445302685043,0.8267643863504412,0.5018445302685043,0.8267643863504412,0.9350194117594570,0.9963109394629914,0.7920058471178772
1718,0.8260707688287802,0.7531733470847297,0.3076446827270281,0.0175699046819866,0.6132876074913306,0.5220795975885518,0.9346116482656459,0.3663401459808465,0.4784602741060022,0.8247224506149470,0.5071317135904042,0.8322302394255739,0.9110681773710226,0.9569205482120045,0.8040793120753986
1719,0.9082057963611384,0.5813375214129138,0.1751157865353886,0.5639155265843732,0.0886612080836094,0.5584530385591425,0.9020777382205777,0.3320688327910717,0.4769375609629369,0.8283915372394701,0.5127025630857271,0.8087577449985146,0.9002884638486522,0.9538751219258739,0.7752529283351355
1720,0.5217364036233672,0.7244622454514731,0.0784481420578049,0.1734450173106897,0.5249690217053291,0.5100000000000000,0.9257775114287001,0.3575688315116414,0.5033327405425186,0.8350881132709591,0.5033327405425186,0.8350881132709591,0.9368751791114941,0.9933345189149627,0.8051367195700676
1721,0.6156757877531038,0.7706720135569193,0.3453937773189811,0.2793833397838537,0.2374049946732404,0.5168505761037201,0.9129978082260458,0.3404381365382499,0.5005804165827444,0.8293546743770490,0.5005804165827444,0.8293546743770490,0.9376035340100562,0.9988391668345111,0.7947203907529951
1722,0.8517205490825178,0.6383197029396348,0.0227124136180274,0.0347132800869979,0.6817087033294134,0.5223954452154081,0.9119263506592531,0.3367112348109835,0.4999026055460934,0.8267842321851391,0.4999026055460934,0.8267842321851391,0.9369875350242851,0.9998052110921867,0.7904129575325152
1723,0.7804911537453779,0.8039738473631289,0.1596890900809976,0.1694627601859022,0.7476697870683154,0.5136184859033426,0.8863914211333581,0.3164965655354388,0.5006268778699472,0.8242499286958170,0.5006268778699472,0.8242499286958169,0.9353152943739048,0.9987462442601056,0.7873097446394366
1724,0.7478904375365487,0.5436768477529007,0.3426460569535805,0.9866293932871518,0.8481425305593974,0.5100000000000000,0.9544764949851043,0.3760490973371176,0.4990245726664731,0.8412029153912354,0.4990245726664731,0.8412029153912355,0.9417808627714805,0.9980491453329461,0.8104882034613946
1725,0.5365007792198306,0.6715713761114480,0.1572706749616786,0.9985227611993119,0.9923953689190820,0.5100000000000000,0.9003364876756660,0.3282306579741144,0.4984707957461746,0.8292227267764610,0.4984707957461746,0.8292227267764610,0.9356954447452200,0.9969415914923492,0.7927877690019189
1726,0.6771724240614990,0.8960528797332358,0.0471501883027840,0.7198479198896475,0.4593547796532320,0.5206096651624426,0.9181130166835598,0.3443363237765590,0.5009652321658830,0.8289980995051464,0.5009652321658830,0.8289980995051464,0.9370045240783863,0.9980695356682341,0.7945194970354084
1727,0.9252481113171112,0.6344567044359146,0.1063798001383185,0.6118568547711936,0.6705944172073243,0.5100000000000000,0.9368882524452270,0.3633178948927817,0.5004268026814459,0.8375074770065183,0.5004268026814459,0.8375074770065183,0.9412960037434250,0.9991463946371082,0.8063117583248309
1728,0.5248285617772954,0.8004848880014775,0.2400117766971794,0.7770069530992650,0.0184237162521217,0.5183684536796018,0.8838006364249238,0.3118071005740816,0.5003359602568275,0.8215114058271915,0.5003359602568276,0.8215114058271915,0.9344366233326045,0.9993280794863451,0.7830232256405433
1729,0.7002893929751098,0.7068142625809497,0.0608143630778284,0.8965542721851617,0.9050870333062111,0.5100000000000000,0.9553191287983863,0.3752060281922066,0.4977999495795191,0.8413785720916114,0.4977999495795191,0.8413785720916114,0.9398623207361575,0.9955998991590382,0.8098079710827693
1730,0.9636711780819709,0.6619008683593185,0.2619741307369423,0.5193050595654082,0.6157431455285790,0.5162441522580923,0.9211356485462332,0.3490980548729709,0.5014600521551490,0.8314972255305950,0.5014600521551490,0.8314972255305949,0.9375149982873496,0.9970798956897020,0.7985302376818606
1731,0.5344227525816070,0.9497432101968128,0.1752647724796983,0.0352839994177012,0.4213449792732371,0.5134068847213761,0.8984664077043653,0.3483127457847106,0.4750952021633946,0.8360175036727407,0.5154615711566617,0.8275364948440496,0.9063622612598937,0.9501904043267893,0.8040965941038045
1732,0.8698587605014256,0.6747656246785841,0.1337558003282087,0.7093958205800527,0.4343127427606507,0.5100000000000000,0.9502621439495321,0.3644160717853937,0.4953875640214741,0.8408011670204175,0.4924357472931019,0.8403780342044992,0.9348097940675208,0.9907751280429482,0.8042240147915238
1733,0.6336540557673775,0.6236044327137688,0.0963701922092656,0.9846025020724225,0.7579956463603956,0.5166314496058456,0.9402540825407580,0.3620691859134467,0.4987851863846110,0.8356128117296767,0.4987851863846111,0.8356128117296768,0.9389938276179013,0.9975703727692220,0.8023152222648199
1734,0.9259722394337627,0.9464646315073298,0.3293319943426838,0.2580529559719613,0.8334700035358941,0.5213565388224808,0.9324381076508207,0.3609801390165218,0.5042530761861336,0.8320044656383240,0.5042530761861336,0.8320044656383240,0.9344925339199696,0.9914938476277328,0.8014894686018554
1735,0.8681126299004952,0.8680532908491911,0.1586695789853606,0.4634655654611000,0.8079036763148518,0.5100000000000000,0.9115770906899838,0.3439179869547931,0.5024856237023401,0.8318673924422972,0.5024856237023401,0.8318673924422971,0.9364855994601656,0.9950287525953199,0.7998849088114728
1736,0.9351384820120142,0.8372638625751347,0.2953917062424911,0.3612744010512812,0.5105846530470237,0.5100000000000000,0.9013955383392145,0.3283576640463891,0.4978216139810051,0.8294773834317766,0.4978216139810051,0.8294773834317766,0.9347369991986233,0.9956432279620102,0.7926224654173876
1737,0.6136438994070077,0.5337767721921004,0.1761420770549538,0.3904674942298634,0.3711466375680317,0.5114635732084261,0.9559085770665481,0.3839959403792631,0.5048104911926852,0.8409525704246786,0.5048104911926852,0.8409525704246786,0.9376083537729670,0.9903790176146297,0.8144768048090878
1738,0.7650205223129304,0.5729783811435724,0.0367468747547118,0.7213999938753569,0.9455393614155355,0.5100000000000000,0.8973772787589275,0.3292571415323016,0.5013107162405283,0.8285122027762528,0.5013107162405283,0.8285122027762527,0.9363948531338872,0.9973785675189435,0.7940995195687557
1739,0.8840495729159044,0.8164031826286382,0.1762023900669042,0.3784043897560501,0.6341995247702099,0.5100000000000000,0.9212009191503676,0.3462476485374786,0.4976974773672955,0.8340608429656244,0.4976974773672955,0.8340608429656244,0.9365382218035525,0.9953949547345911,0.7992058449644629
1740,0.6279358766375909,0.6105277615326049,0.2030751118943056,0.9410841254587267,0.5436534089942116,0.5172859171237620,0.9132630846355951,0.3538644300633870,0.5164168426713083,0.8609820540613655,0.5106175381213541,0.8293328122660881,0.9178472999524506,0.9671663146573835,0.8027695989742740
1741,0.6207582265282642,0.6183062331025724,0.1831368773973507,0.7896584537635604,0.5983189320282927,0.5311235325596958,0.9627228203716858,0.3818211361064338,0.5031882008321121,0.8347885491463594,0.5031882008321121,0.8347885491463592,0.9369164438742456,0.9936235983357757,0.8045997501306754
1742,0.5230474240788409,0.8839864873649331,0.3264966846993090,0.0276470250876951,0.6298665081862826,0.5155685687943972,0.9653343207748379,0.3809775274048137,0.4972718506894521,0.8412964197190225,0.4972718506894521,0.8412964197190225,0.9389671239139606,0.9945437013789040,0.8092884431624263
1743,0.9700873411082171,0.6472439754417325,0.3643405396172117,0.8185488820337248,0.7130728841069039,0.5312114497062085,0.8863919248881461,0.3310994787180768,0.5203645872852926,0.8471043361631792,0.5157480139316337,0.8167404879492269,0.9082865998262699,0.9592708254294149,0.7893234067522650
1744,0.8508081024262192,0.5443619050329197,0.3147114700844136,0.7728574224386586,0.5531846950411659,0.5100000000000000,0.9158611543379664,0.3403795838420029,0.4968552094692228,0.8328547215794176,0.4968552094692228,0.8328547215794176,0.9346282684914602,0.9937104189384456,0.7967699174484945
1745,0.8150689699248888,0.5274873347087333,0.2331127608843839,0.5164937283812335,0.8753553544574786,0.5181631926894820,0.9071494044249553,0.3351076770754627,0.5009390534146919,0.8274151103343905,0.5009390534146919,0.8274151103343904,0.9363449701685519,0.9981218931706162,0.7921988164970688
1746,0.8671174668935956,0.7227254338777381,0.2165799842219563,0.4968173967464136,0.8597142142737162,0.5100000000000000,0.9284116672106753,0.3603185912726758,0.5037042270665033,0.8356727829285774,0.5037042270665033,0.8356727829285774,0.9366895489090667,0.9925915458669934,0.8062515560072383
1747,0.7651742009738109,0.8062217172886301,0.2578464120494636,0.8355269034669534,0.4422577446528374,0.5106560980668897,0.9172147111611730,0.3427528601379113,0.4979032435098142,0.8328900986816957,0.4979032435098143,0.8328900986816957,0.9363660073895606,0.9958064870196286,0.7976715549194020
1748,0.7385442341233970,0.9270649120280654,0.1151321185757498,0.4247852891630349,0.1685361121255365,0.5292061862992000,0.9589065537850489,0.3746662240944429,0.4994789847321978,0.8347071684889646,0.4994789847321977,0.8347071684889645,0.9397391606189741,0.9989579694643955,0.8015619399796577
1749,0.7257754757392900,0.5631861096156668,0.3247387384594740,0.1594623432932984,0.5766557137711008,0.5337208498059267,0.9688250601270491,0.3277130312181264,0.4788964273149088,0.8349937782328819,0.4550098345311570,0.8367362958440148,0.9003433504826706,0.9577928546298176,0.7662945074726608
1750,0.8174108218097478,0.6044029566183823,0.3427392710414644,0.3128988328490326,0.6207395221311821,0.5100000000000000,0.9334272480843706,0.3619701422736780,0.5016631339484775,0.8367612104303591,0.5016631339484774,0.8367612104303591,0.9395344393397690,0.9966737321030450,0.8062094228921249
1751,0.6067367881883440,0.7643042932355861,0.1068868652727322,0.2652024033574893,0.5233795739537352,0.5334141163122615,0.9339932655522241,0.3682231662443485,0.4996992934734502,0.8708954364014734,0.5116732772176601,0.8275667802268828,0.9399226306250582,0.9993985869469004,0.8011453992074264
1752,0.9362681736071374,0.6847720138761481,0.3611272832560311,0.6810590296514503,0.8905778132739662,0.5227226440871213,0.9270979341867623,0.3534341243945697,0.5023402801092975,0.8302217326733471,0.5023402801092974,0.8302217326733471,0.9359459805721384,0.9953194397814049,0.7974079090838500
1753,0.8996411381852473,0.7416179765978375,0.3394930895966670,0.1788733500408453,0.0930202570243659,0.5100000000000000,0.9233999390341834,0.3488719212417669,0.4982242344193166,0.8345520278403971,0.4982242344193166,0.8345520278403971,0.9376156801035952,0.9964484688386333,0.8003391730551731
1754,0.6777905334969763,0.9535798315124234,0.1697947069930041,0.6447724364328070,0.2874185048352005,0.5276445902848566,0.9665242943462142,0.3334685280279424,0.4657838583179310,0.8370822571709391,0.4600022018839442,0.8382210319129335,0.8841274688505805,0.9315677166358620,0.7734335573515907
1755,0.7877324624700117,0.7715479938550498,0.3636000808370983,0.4659669472637619,0.8657898463226186,0.5271733229207527,0.9206786999832720,0.3462726452120669,0.5023192084102435,0.8268869257669951,0.5023192084102434,0.8268869257669950,0.9345265054108962,0.9953615831795131,0.7925779906174572
1756,0.5776931039760070,0.7092578930937965,0.0481755975246033,0.8396609294117818,0.9394133130222055,0.5341793332470661,0.9456784334709617,0.3631016397771062,0.5001959120487622,0.8298243765010651,0.5001959120487622,0.8298243765010651,0.9382516367853930,0.9996081759024755,0.7950863788455339
1757,0.9767261990081271,0.9849311552158775,0.0111946236835601,0.4849987432174679,0.4259250747025686,0.5186270309695591,0.9770358905081818,0.3909443721186977,0.4659708494586598,0.8232197482470843,0.4986624381655602,0.8424861432923997,0.8959693519006143,0.9319416989173197,0.8120338755283019
1758,0.9433884900625361,0.5413035215517774,0.1391467302376218,0.9298039345693829,0.1926439818409379,0.5225178434313827,0.9077682119414253,0.3335576908189624,0.5004554468514144,0.8257274015723082,0.5004554468514144,0.8257274015723082,0.9361615894737505,0.9990891062971712,0.7893307168857692
1759,0.9525108031196162,0.9574144552181625,0.2261742795309380,0.9004691278855878,0.4203294965099348,0.5100000000000000,0.9173833532087778,0.3518575375149610,0.5045769707429237,0.8332107422314143,0.5045769707429237,0.8332107422314143,0.9346287435642019,0.9908460585141525,0.8034550086809840
1760,0.6694382628976567,0.7507976841914319,0.1405770458131465,0.1852875791040228,0.4561664454241360,0.5100000000000000,0.9170291511045108,0.3456022597094224,0.5000475644081328,0.8331127019448904,0.5000475644081328,0.8331127019448904,0.9398495043365133,0.9999048711837344,0.7997203150263308
1761,0.5911846595437708,0.7518030421282264,0.3768270934685438,0.6861663523518836,0.5195693781625502,0.5154954430451951,0.9517853505200724,0.3812074495281783,0.5061277914490965,0.8385529580588209,0.5061277914490965,0.8385529580588209,0.9350605378154324,0.9877444171018070,0.8121314861472253
1762,0.6116506384638289,0.9525428804175404,0.1018840916220580,0.2146247491207752,0.2743530801829511,0.5369833728129456,0.9626541235469144,0.3775440825672355,0.5011663138765541,0.8324859223767149,0.5011663138765542,0.8324859223767149,0.9382816759302310,0.9976673722468918,0.7997150511913560
1763,0.5532006677016431,0.7535155102046733,0.1124853574370716,0.8233043062304577,0.3126274071168225,0.5100000000000000,0.9168169573316534,0.3497309800338011,0.5033400603802911,0.8330737116356581,0.5033400603802911,0.8330737116356581,0.9360095080443792,0.9933198792394178,0.8022853085892893
1764,0.5676531024486645,0.7204354034544714,0.2539310450179421,0.6357231545365691,0.6555876313460920,0.5129214331145417,0.9452342658671640,0.3726537841328531,0.5029865497856691,0.8381493299897371,0.5029865497856690,0.8381493299897371,0.9385753376303535,0.9940269004286617,0.8091883577676343
1765,0.5442261764087258,0.6407945242162555,0.0015455529366833,0.2941176942816511,0.6217941509966394,0.5531962335689927,0.9745882488029988,0.3821649208548175,0.5009635173475994,0.8287786657745739,0.5009635173475994,0.8287786657745739,0.9369110557654238,0.9980729653048013,0.7941999335068765
1766,0.9851150732183392,0.8262320480723621,0.2910228209418397,0.2491236283835064,0.6621025151153346,0.5235816190654987,0.9375463823545789,0.3616010153312846,0.5018771831142154,0.8322455570828347,0.5018771831142154,0.8322455570828347,0.9373537688351548,0.9962456337715693,0.7999394173168543
1767,0.5455476880171554,0.7834296436702856,0.1509877932372629,0.4295776550454300,0.3772849831975811,0.5100000000000000,0.9045927253566082,0.3386804755901176,0.5033294684484414,0.8302405816051408,0.5033294684484414,0.8302405816051408,0.9348092267892858,0.9933410631031172,0.7982349420570125
1768,0.5736201988566786,0.6128858097349359,0.3910991470573184,0.8007229714611310,0.3364568384998922,0.5129113567299906,0.9462001380391638,0.3665002708987610,0.4974747641702398,0.8383559201012698,0.4974747641702398,0.8383559201012698,0.9380341911856851,0.9949495283404794,0.8052317378244988
1769,0.9070822058835535,0.8505181992294358,0.2765670372118995,0.7961616090394517,0.3515386729729389,0.5278323521818975,0.9300035738193572,0.3484497810995986,0.5295417670540492,0.8320365146001503,0.4977903989145392,0.8288052600251528,0.8961245925469281,0.9409164658919016,0.7916102214086572
1770,0.7885153040366127,0.8191616915215875,0.0208859820329372,0.0333762255549355,0.9511764854896684,0.5111648982744377,0.9129811180233459,0.3431193031793998,0.5012090337915104,0.8317068601746318,0.5012090337915104,0.8317068601746318,0.9378962068556432,0.9975819324169792,0.7986295138791929
1771,0.8817202581932796,0.7007202644191396,0.0370511234967895,0.3022872154709001,0.3952451031443228,0.5100000000000000,0.9167365091328105,0.3512546520161703,0.5045534212086950,0.8330633907425821,0.5045534212086950,0.8330633907425821,0.9345936215826703,0.9908931575826101,0.8032280375828112
1772,0.8128377637308744,0.5121124425137042,0.0352672427696634,0.4228509634697176,0.6061323963379256,0.5229600285505102,0.9230170437418029,0.3451949509946060,0.4988494210755079,0.8291755670808412,0.4988494210755079,0.8291755670808412,0.9362989250248516,0.9976988421510158,0.7930324517304684
