pair_id,delta_A,delta_B,p_breakdown,V_A_initial,V_B_initial,V_A_step_10,V_B_step_10,V_A_step_100,V_B_step_100,V_A_star,V_B_star,abs_err_A_final,abs_err_B_final
929,0.8628621252094241,0.9467698430003815,0.3899037334182441,0.5085428092774855,0.5971487429017218,0.6069326053736578,0.6804921857670291,0.6069332703076995,0.6804927490153995,0.6069332703076996,0.6804927490153995,1.1102230246251565e-16,0.0000000000000000e+00
930,0.6520957741968123,0.7650855226425937,0.0965912340861527,0.0751995720784756,0.5513679621540587,0.5208725287016032,0.6930986286516633,0.5209283719149651,0.6931163876288045,0.5209283719149652,0.6931163876288046,1.1102230246251565e-16,1.1102230246251565e-16
931,0.6882012658023731,0.7913325042788959,0.2892284349924179,0.6807520980477912,0.5730261987535927,0.6036147195011923,0.7047392778975646,0.6036145278058423,0.7047396052198730,0.6036145278058423,0.7047396052198730,0.0000000000000000e+00,0.0000000000000000e+00
932,0.7043303829247363,0.7548798207829281,0.2295613174287343,0.4993518058684685,0.4736520965499429,0.6113496550736696,0.6682526583539328,0.6113507528602818,0.6682545658003081,0.6113507528602818,0.6682545658003081,0.0000000000000000e+00,0.0000000000000000e+00
933,0.8748071864371367,0.5272919552814079,0.2787480198099194,0.2049198011109232,0.7423593405816048,0.8153370097546377,0.4855578016616670,0.8153373961236515,0.4855576391168437,0.8153373961236515,0.4855576391168437,0.0000000000000000e+00,0.0000000000000000e+00
934,0.8807294340837927,0.7486035176671670,0.2575831786436724,0.8777022720888196,0.9921885363648986,0.6978192107354892,0.5437408459624803,0.6978119845762736,0.5437228311789513,0.6978119845762735,0.5437228311789513,1.1102230246251565e-16,0.0000000000000000e+00
935,0.6092704932067352,0.6365038380849555,0.2826994334390357,0.2913798583002541,0.2757812463903556,0.6788974777089949,0.7033013281107658,0.6788975164728268,0.7033013708760899,0.6788975164728268,0.7033013708760899,0.0000000000000000e+00,0.0000000000000000e+00
936,0.9619386512342876,0.6744903265813591,0.3622188193741836,0.2845566354533078,0.3234396673149484,0.7741270557617594,0.5250672982142321,0.7741278583280082,0.5250676287479505,0.7741278583280082,0.5250676287479504,0.0000000000000000e+00,1.1102230246251565e-16
937,0.5679145619729695,0.8215687676098272,0.2253877984249926,0.2727735817922787,0.3230495423432147,0.5049749820416987,0.7778530161061478,0.5049756688286697,0.7778543612879592,0.5049756688286698,0.7778543612879592,1.1102230246251565e-16,0.0000000000000000e+00
938,0.9401385995633426,0.7488946221475709,0.0271395131615981,0.7674557770890512,0.7632689463058524,0.8127636340590093,0.2646582946468155,0.8135595621539257,0.2558991466177398,0.8135595621539258,0.2558991466177398,1.1102230246251565e-16,0.0000000000000000e+00
939,0.5581899099119084,0.5547447420803810,0.1083301737787598,0.7061186703805321,0.3480155011237281,0.6704020644620101,0.6663265011717731,0.6704020352404290,0.6663267615982744,0.6704020352404289,0.6663267615982744,1.1102230246251565e-16,0.0000000000000000e+00
940,0.6369791093526294,0.5450598118856443,0.2832875921635056,0.9031456854703575,0.6767370675826506,0.7416109486453063,0.6614317400826148,0.7416109433868543,0.6614317395843794,0.7416109433868543,0.6614317395843794,0.0000000000000000e+00,0.0000000000000000e+00
941,0.9163096973126194,0.5991156938963378,0.1976298511902694,0.2293392195842797,0.4458875570119288,0.8031235240518868,0.4095161622870739,0.8031409737098496,0.4095150561773518,0.8031409737098496,0.4095150561773518,0.0000000000000000e+00,5.5511151231257827e-17
942,0.5961561947261220,0.6016248703546674,0.2194207930478748,0.7863645955428084,0.6078046670230125,0.6787044150837741,0.6841668420024031,0.6787043883381214,0.6841668609727987,0.6787043883381213,0.6841668609727987,1.1102230246251565e-16,0.0000000000000000e+00
943,0.7085126070287855,0.8019843633462551,0.2386321821521166,0.5730455765280960,0.8290153728048992,0.5806524827460439,0.6867756575246737,0.5806525970969830,0.6867735193038826,0.5806525970969830,0.6867735193038825,0.0000000000000000e+00,1.1102230246251565e-16
944,0.7259324639731806,0.5953509427418605,0.1530517091938280,0.3086796096526678,0.5140586875542057,0.7185176438462286,0.5582333374796007,0.7185210046749717,0.5582336997286376,0.7185210046749717,0.5582336997286376,0.0000000000000000e+00,0.0000000000000000e+00
945,0.6277243070511407,0.9332253231718899,0.3095582100351421,0.0354541324077506,0.4751732008467056,0.4934672145304770,0.7861263388591064,0.4934685357504792,0.7861272358586066,0.4934685357504792,0.7861272358586066,0.0000000000000000e+00,0.0000000000000000e+00
946,0.8509176966412736,0.6106851170944383,0.2894139535586194,0.8189475498511101,0.2669745836053030,0.7674130578922755,0.5359831410453055,0.7674129781880967,0.5359835570988135,0.7674129781880967,0.5359835570988135,0.0000000000000000e+00,0.0000000000000000e+00
947,0.9186406317130579,0.5537430938046637,0.2857197648772455,0.2410713715133563,0.5159045818197838,0.8163375338386587,0.4643459229425373,0.8163383314325559,0.4643458514575894,0.8163383314325559,0.4643458514575894,0.0000000000000000e+00,5.5511151231257827e-17
948,0.9297960671306744,0.9303580878526305,0.2861240696139779,0.6317430362149195,0.2624122729096039,0.6006259353544259,0.6012408797500874,0.6006173065078273,0.6013348377343088,0.6006173065078273,0.6013348377343091,0.0000000000000000e+00,2.2204460492503131e-16
949,0.6728746299535493,0.6517572365168318,0.3561432006616991,0.5488679360598125,0.8435702057179587,0.7093168724125319,0.6926991749505637,0.7093168787413520,0.6926991689995389,0.7093168787413520,0.6926991689995388,0.0000000000000000e+00,1.1102230246251565e-16
950,0.7648081892581510,0.7142028623201931,0.2381571117773098,0.0044495386467839,0.3888640268615838,0.6675069481374813,0.6110617030302767,0.6675137496437445,0.6110639822882482,0.6675137496437445,0.6110639822882482,0.0000000000000000e+00,0.0000000000000000e+00
951,0.6292350738555127,0.9703326643259723,0.3868288797987833,0.9943436299397624,0.1291076318349539,0.5257001011752946,0.7971695758664936,0.5256999107115259,0.7971698473769016,0.5256999107115259,0.7971698473769016,0.0000000000000000e+00,0.0000000000000000e+00
952,0.6275023207440699,0.9632972251957315,0.0476770737562552,0.8143293558001288,0.2399675279263600,0.1844411899387389,0.8891104814270747,0.1828931908457925,0.8907058006562230,0.1828931908457925,0.8907058006562231,0.0000000000000000e+00,1.1102230246251565e-16
953,0.5874019501689236,0.8531601068471606,0.2527835906375457,0.4864712706366821,0.5345814674672562,0.5033439388380004,0.7790733614642829,0.5033439884712029,0.7790740806697776,0.5033439884712030,0.7790740806697777,1.1102230246251565e-16,1.1102230246251565e-16
954,0.9612091251876070,0.5430906968316263,0.2867706183743182,0.6803413702423831,0.9162875158297524,0.8341654057819341,0.4281280712928852,0.8341656740147798,0.4281272200579235,0.8341656740147799,0.4281272200579235,1.1102230246251565e-16,5.5511151231257827e-17
955,0.9362346377306784,0.7948032601974708,0.1908881643817438,0.4765942365907726,0.3005614985747797,0.6957777596151536,0.4726807403769767,0.6959428605148521,0.4728103899112339,0.6959428605148520,0.4728103899112339,1.1102230246251565e-16,5.5511151231257827e-17
956,0.8831321823972923,0.9847574088202837,0.1152833545827746,0.7445862712787308,0.2643862040993116,0.4105899646396766,0.6759106021835291,0.4032995360999655,0.6848933039587999,0.4032995360999655,0.6848933039588000,5.5511151231257827e-17,1.1102230246251565e-16
957,0.7584775302181099,0.9645197896435106,0.2200149810844396,0.1343285458188941,0.4065598348101354,0.4462460541194613,0.7358435904732328,0.4463412100958933,0.7359440443318959,0.4463412100958933,0.7359440443318958,0.0000000000000000e+00,1.1102230246251565e-16
958,0.7454917994456985,0.5608811964095726,0.1458990721162811,0.4463509952340303,0.9677544782921464,0.7495919198446868,0.5227176632082178,0.7495940338799303,0.5227145606470678,0.7495940338799304,0.5227145606470678,1.1102230246251565e-16,0.0000000000000000e+00
959,0.7642779197675991,0.7000643054833769,0.3636496284271266,0.3355371770728600,0.8452196744613539,0.7078852756984717,0.6557210328466172,0.7078853605711202,0.6557209896524887,0.7078853605711203,0.6557209896524887,1.1102230246251565e-16,0.0000000000000000e+00
960,0.7675526465170028,0.6614576380333629,0.1427169650133020,0.4596552434940349,0.1496679510746916,0.6906298339670838,0.5455300986010461,0.6906419169345261,0.5455508073267565,0.6906419169345261,0.5455508073267566,0.0000000000000000e+00,1.1102230246251565e-16
961,0.7185902806548914,0.5722694913143547,0.0702827970808516,0.4504726528603642,0.6137532871002641,0.7260081444769111,0.5149615610658163,0.7260170166129958,0.5149583800105109,0.7260170166129959,0.5149583800105109,1.1102230246251565e-16,0.0000000000000000e+00
962,0.5732423197881924,0.8435031893994053,0.2305556560661811,0.1430939497791943,0.7918642033440346,0.4917426416041886,0.7831025732239997,0.4917439303985152,0.7831025408362712,0.4917439303985152,0.7831025408362712,0.0000000000000000e+00,0.0000000000000000e+00
963,0.5703186493768972,0.6414472148929137,0.1583970365521478,0.9764885707090291,0.7680103413702376,0.6210905210334313,0.7018881360710716,0.6210900361406443,0.7018880458562253,0.6210900361406442,0.7018880458562253,1.1102230246251565e-16,0.0000000000000000e+00
964,0.9670798636059280,0.6755355855001429,0.0383592579203364,0.0154921427881280,0.4888454917546158,0.8794680954540797,0.1788919237121414,0.8851004044918865,0.1768713185353431,0.8851004044918865,0.1768713185353431,0.0000000000000000e+00,2.7755575615628914e-17
965,0.7413747646014482,0.5533722608166807,0.2259369403991633,0.0100729448173988,0.7318313856740422,0.7579762269960075,0.5650193507758234,0.7579768294508195,0.5650192164045544,0.7579768294508195,0.5650192164045543,0.0000000000000000e+00,1.1102230246251565e-16
966,0.9675386519544907,0.7490244282137595,0.2151385644662806,0.3734413185336578,0.5835866105929837,0.7443551363599024,0.4347070232691670,0.7444717938002978,0.4346601986140864,0.7444717938002977,0.4346601986140864,1.1102230246251565e-16,5.5511151231257827e-17
967,0.5885169013008528,0.5859205745529871,0.0692788346532780,0.6203763493468175,0.2014449828522027,0.6483273109553820,0.6448792749234953,0.6483274689957000,0.6448817821895259,0.6483274689957002,0.6448817821895259,1.1102230246251565e-16,0.0000000000000000e+00
968,0.7761199449791681,0.7174034033181548,0.2390552675839372,0.1796532268149282,0.0560536406365086,0.6701495788817635,0.6042099578854137,0.6701555303774045,0.6042166090050785,0.6701555303774045,0.6042166090050785,0.0000000000000000e+00,0.0000000000000000e+00
969,0.6097042816087388,0.5788042666095847,0.2269435895429956,0.5331940039041611,0.3694996800503372,0.7002287756031020,0.6699570414943125,0.7002288046794840,0.6699570937960754,0.7002288046794840,0.6699570937960754,0.0000000000000000e+00,0.0000000000000000e+00
970,0.6315286109407687,0.9678479471760699,0.3094450492166364,0.7227719679634789,0.0619390019475399,0.4680810740123571,0.7958646489834570,0.4680799468620248,0.7958678970168834,0.4680799468620248,0.7958678970168834,0.0000000000000000e+00,0.0000000000000000e+00
971,0.5244261978053658,0.5795916159346285,0.1446279719370538,0.0940606090401511,0.3950134039208921,0.6484405426281584,0.7091226988194110,0.6484407066770295,0.7091227917687984,0.6484407066770295,0.7091227917687984,0.0000000000000000e+00,0.0000000000000000e+00
972,0.5670975891553014,0.7605058338483039,0.0995038094654557,0.9844224080159334,0.8288790015707599,0.4846799975717188,0.7524979193251434,0.4846663203086439,0.7524958288798780,0.4846663203086438,0.7524958288798781,5.5511151231257827e-17,1.1102230246251565e-16
973,0.9500872356620139,0.6045503161531141,0.3804879547883102,0.3367006477392943,0.8442941484035814,0.8023445953686652,0.5277476157855039,0.8023447215538990,0.5277475300043004,0.8023447215538991,0.5277475300043005,1.1102230246251565e-16,1.1102230246251565e-16
974,0.6643358359115192,0.5466536656668525,0.2244870091131153,0.6424154137872490,0.0340739213400179,0.7370424786725239,0.6202747687066674,0.7370425020499379,0.6202749135263330,0.7370425020499379,0.6202749135263331,0.0000000000000000e+00,1.1102230246251565e-16
975,0.8019020217190039,0.6071081370442071,0.0108559835536721,0.1107198581865757,0.0695354675094941,0.7624573082102106,0.3947148166652881,0.7628494093149716,0.3949104524723832,0.7628494093149716,0.3949104524723832,0.0000000000000000e+00,0.0000000000000000e+00
976,0.7332067833548510,0.5362915715474094,0.3282846736446973,0.7094863887213264,0.6698670875912447,0.7777520293317208,0.6169522778252952,0.7777520314412318,0.6169522761901480,0.7777520314412318,0.6169522761901479,0.0000000000000000e+00,1.1102230246251565e-16
977,0.7022165977177336,0.5769107438980746,0.0787032243675763,0.8404563470624860,0.4999986949421998,0.7140157649808019,0.5380685919499263,0.7140128429504686,0.5380694717417780,0.7140128429504686,0.5380694717417780,0.0000000000000000e+00,0.0000000000000000e+00
978,0.7653053238461127,0.7468723957263441,0.3144145270583374,0.1052851423306224,0.1493583927303909,0.6672066148057211,0.6499269989978955,0.6672077156351703,0.6499279796343191,0.6672077156351705,0.6499279796343193,1.1102230246251565e-16,1.1102230246251565e-16
979,0.5998746934153639,0.8228714501076356,0.2820649708623859,0.1258631543700662,0.8055296177320932,0.5488815752480322,0.7636124332130949,0.5488820560740983,0.7636123855677113,0.5488820560740983,0.7636123855677113,0.0000000000000000e+00,0.0000000000000000e+00
980,0.9845298712893967,0.5519231112344560,0.3875254897052629,0.2810474143872277,0.2164961627064219,0.8314394192796750,0.4986424107731773,0.8314394874361826,0.4986424457120985,0.8314394874361826,0.4986424457120985,0.0000000000000000e+00,5.5511151231257827e-17
981,0.9027877769778542,0.7216889394740489,0.3862317206378105,0.0119358153753293,0.0781492546957108,0.7382441111344383,0.5909363659655349,0.7382446873265905,0.5909367727678680,0.7382446873265905,0.5909367727678680,0.0000000000000000e+00,0.0000000000000000e+00
982,0.8659750237111273,0.7889985709696089,0.1097642498623040,0.9860512943372298,0.7495071381000086,0.6498028461234033,0.5001573526687944,0.6490725163680846,0.4996157663246784,0.6490725163680844,0.4996157663246784,2.2204460492503131e-16,5.5511151231257827e-17
983,0.7350044625666972,0.6224283245813095,0.3065798324893674,0.5983840749526497,0.6081259746319641,0.7286884736098720,0.6286115687449638,0.7286885081784726,0.6286115741796101,0.7286885081784726,0.6286115741796101,0.0000000000000000e+00,0.0000000000000000e+00
984,0.5833810186206413,0.6885976375276922,0.1267420343119696,0.6075894499635455,0.3944427387313236,0.5747433615043361,0.7071993680131041,0.5747431224392446,0.7072016443630661,0.5747431224392446,0.7072016443630662,0.0000000000000000e+00,1.1102230246251565e-16
985,0.9519196119713126,0.5444807374721321,0.2516791755318377,0.9589621696516361,0.6927262037835346,0.8348663828438525,0.4052918158594204,0.8348658564104412,0.4052905965185445,0.8348658564104411,0.4052905965185445,1.1102230246251565e-16,0.0000000000000000e+00
986,0.6738657923432293,0.6156629185118856,0.2390984339818373,0.8320292543194271,0.9113806886912028,0.6995805802710225,0.6412933960157836,0.6995804955908906,0.6412932233373652,0.6995804955908906,0.6412932233373652,0.0000000000000000e+00,0.0000000000000000e+00
987,0.5340512110545282,0.7340414044410912,0.0218174062484659,0.8142429309683494,0.0341824427666477,0.4512474386688394,0.7642387205496255,0.4512274235393003,0.7642789749640208,0.4512274235393003,0.7642789749640208,5.5511151231257827e-17,0.0000000000000000e+00
988,0.6743537648691018,0.9854122458841547,0.0020726999341430,0.3395023699016256,0.6276794376753354,0.0538442361271451,0.9614480870776119,0.0491675895195047,0.9669123740605835,0.0491675895195047,0.9669123740605836,6.9388939039072284e-18,1.1102230246251565e-16
989,0.8913393746380245,0.9882072302107840,0.0231056058379238,0.3348633934646454,0.2181672970155598,0.2379406994317214,0.7064603226467284,0.2172184588419448,0.8108582209552692,0.2172184554596721,0.8108582379950366,3.3822726841492567e-09,1.7039767485904633e-08
990,0.8089001975943400,0.9802184069396582,0.0511768190126964,0.2917379598126468,0.4741377599413839,0.2460377851675682,0.8007941613526346,0.2444123102773945,0.8124127554243680,0.2444123102773944,0.8124127554243687,1.1102230246251565e-16,7.7715611723760958e-16
991,0.8704025206775327,0.7130814654241573,0.1030609965391095,0.3466957617763199,0.4239811288833696,0.7194904858013075,0.4380010303236148,0.7198500193986257,0.4380145515063838,0.7198500193986258,0.4380145515063839,1.1102230246251565e-16,5.5511151231257827e-17
992,0.8909449842539412,0.5487265816390392,0.3627820892970250,0.3695087613598506,0.3899796678345298,0.8114158949666259,0.5393379792903067,0.8114159369579339,0.5393379934827701,0.8114159369579339,0.5393379934827701,0.0000000000000000e+00,0.0000000000000000e+00
993,0.6117382133186604,0.6653152498796800,0.2074530701386745,0.1400036889805933,0.1903561002474620,0.6350574062777641,0.6921034439375752,0.6350579965923138,0.6921040422337741,0.6350579965923139,0.6921040422337741,1.1102230246251565e-16,0.0000000000000000e+00
994,0.9534159917247265,0.6241029001780691,0.3187566955363155,0.3559478627020936,0.8026499364449822,0.7941317814355104,0.4842049351204923,0.7941329114625123,0.4842041138866799,0.7941329114625124,0.4842041138866799,1.1102230246251565e-16,5.5511151231257827e-17
995,0.7202350094017789,0.5167807559567302,0.3353247008428832,0.4467470352447276,0.3795205849277002,0.7857081042242164,0.6238639087896732,0.7857081091236540,0.6238639123214796,0.7857081091236540,0.6238639123214795,0.0000000000000000e+00,1.1102230246251565e-16
996,0.8167265516467990,0.5557121329384203,0.2939772394362165,0.3093473387466585,0.8871962609364799,0.7853239158396597,0.5471606295659739,0.7853240830354384,0.5471605101220245,0.7853240830354383,0.5471605101220245,1.1102230246251565e-16,0.0000000000000000e+00
997,0.5111082108416362,0.7275321288235517,0.1565540497682288,0.1653469681575478,0.3546682729464908,0.5253334678516743,0.7735319023132523,0.5253340719149580,0.7735326051733306,0.5253340719149581,0.7735326051733306,1.1102230246251565e-16,0.0000000000000000e+00
998,0.9868168792373655,0.6730379826260625,0.3455437575363931,0.3734103981784976,0.8397133446791534,0.7819735541890604,0.4949794990872456,0.7819749720525933,0.4949783027347575,0.7819749720525934,0.4949783027347576,1.1102230246251565e-16,5.5511151231257827e-17
999,0.6448302652627944,0.5965697863845518,0.2968199013283683,0.4809077732164359,0.5444663315246878,0.7168599467680180,0.6749528824165781,0.7168599613972694,0.6749528905068640,0.7168599613972694,0.6749528905068641,0.0000000000000000e+00,1.1102230246251565e-16
1000,0.5397902911392746,0.8537279859161986,0.2972605773620210,0.7207283866671284,0.3856252348597922,0.5179196681614766,0.8035364120691091,0.5179195925793680,0.8035365678149182,0.5179195925793680,0.8035365678149183,0.0000000000000000e+00,1.1102230246251565e-16
1001,0.7299657799375266,0.6814154860303769,0.3606297308662277,0.7112377614746703,0.7040322145979960,0.7083599722991082,0.6693953592845963,0.7083599719513697,0.6693953550992415,0.7083599719513696,0.6693953550992415,1.1102230246251565e-16,0.0000000000000000e+00
1002,0.5719344274473800,0.9188965707583413,0.2394653889830735,0.2026950310833242,0.7866546246034223,0.4326715321886438,0.8117974556625599,0.4326730816999632,0.8117976250672649,0.4326730816999633,0.8117976250672649,5.5511151231257827e-17,0.0000000000000000e+00
1003,0.5831168208756363,0.6256690369262963,0.2114297719848707,0.0366553951682371,0.4826907902744818,0.6552807317546537,0.6986830210501626,0.6552809552341670,0.6986830990777436,0.6552809552341671,0.6986830990777436,1.1102230246251565e-16,0.0000000000000000e+00
1004,0.8134957502545008,0.7684288752415799,0.3560650230388301,0.3037995218070693,0.4254204283835368,0.6819447108621977,0.6427706273735764,0.6819452285752682,0.6427709249445681,0.6819452285752682,0.6427709249445681,0.0000000000000000e+00,0.0000000000000000e+00
1005,0.6986051479537120,0.5983868242316076,0.1817846912656788,0.1571363048589508,0.5774189703723221,0.7087417765590058,0.5948755384470780,0.7087434025566114,0.5948755899047580,0.7087434025566114,0.5948755899047581,0.0000000000000000e+00,1.1102230246251565e-16
1006,0.9524891760743976,0.7477442958652042,0.3246282784115372,0.3957884792156940,0.5851633785057182,0.7331710842835371,0.5283604878462476,0.7331755011818308,0.5283597442021264,0.7331755011818308,0.5283597442021264,0.0000000000000000e+00,0.0000000000000000e+00
1007,0.6631951174118736,0.5831839243096254,0.0215385441779231,0.9793461191526043,0.4254792158546874,0.6818720105229572,0.5575288023713814,0.6818575955675097,0.5575352012103099,0.6818575955675096,0.5575352012103099,1.1102230246251565e-16,0.0000000000000000e+00
1008,0.8585664616242725,0.5875577396983306,0.0005159777825289,0.1810713709052210,0.7576628784426377,0.8313546517284531,0.2865032236912024,0.8320422319508742,0.2860050407150082,0.8320422319508742,0.2860050407150082,0.0000000000000000e+00,0.0000000000000000e+00
1009,0.7313277264743556,0.8038672209801675,0.2113169958417427,0.3188739434229689,0.3997214477538079,0.5769905410278576,0.6671822766026250,0.5770015779436994,0.6671937130723691,0.5770015779436994,0.6671937130723692,0.0000000000000000e+00,1.1102230246251565e-16
1010,0.8267766245420538,0.6366173002443680,0.0294447575265521,0.7251143163195723,0.4529983428824927,0.7578608643007079,0.3918991811453882,0.7578902832370564,0.3918442907077418,0.7578902832370563,0.3918442907077417,1.1102230246251565e-16,1.1102230246251565e-16
1011,0.7978537712236754,0.5927362687508387,0.3906172053812255,0.5091827828619216,0.6053182242795124,0.7748780355338656,0.6232555651942766,0.7748780429475759,0.6232555656947832,0.7748780429475759,0.6232555656947832,0.0000000000000000e+00,0.0000000000000000e+00
1012,0.7369363069243191,0.9562887600648351,0.0022004696159195,0.0439281435733849,0.9868489019306647,0.1503813508540611,0.8899760159325655,0.1535505932368944,0.8870919914499300,0.1535505932368944,0.8870919914499299,2.7755575615628914e-17,1.1102230246251565e-16
1013,0.9660293254197299,0.5306415603552245,0.2872598545994586,0.1616900181613217,0.2606861110141030,0.8407197236084580,0.4211401289522701,0.8407206973182548,0.4211403590388892,0.8407206973182548,0.4211403590388892,0.0000000000000000e+00,0.0000000000000000e+00
1014,0.6745025485223788,0.7812710940940258,0.0973538783144883,0.9352495547731959,0.2319527999115248,0.5166811560215135,0.6853830468145570,0.5165920180315601,0.6854796089556876,0.5165920180315601,0.6854796089556876,0.0000000000000000e+00,0.0000000000000000e+00
1015,0.5950730405996508,0.7731666440799674,0.3870208021088225,0.1031649927390285,0.1768872665129827,0.6360170406947520,0.7680017020903136,0.6360170533991831,0.7680017161838555,0.6360170533991832,0.7680017161838556,1.1102230246251565e-16,1.1102230246251565e-16
1016,0.8354851492223175,0.6302922597134687,0.1526166602511585,0.6350927872097057,0.6894442143081335,0.7491858730228533,0.4696025464886878,0.7491926915533731,0.4695894081191638,0.7491926915533731,0.4695894081191638,0.0000000000000000e+00,5.5511151231257827e-17
1017,0.9160836294277962,0.7273304376541525,0.0109133705055461,0.7923256488409115,0.4490946374184077,0.8057642660857302,0.2722208077962868,0.8059529634140290,0.2697372472864760,0.8059529634140290,0.2697372472864759,0.0000000000000000e+00,5.5511151231257827e-17
1018,0.5293217951711634,0.5521141358796651,0.0107743061635131,0.2654390627249239,0.3886063400742747,0.6356056082759765,0.6671832762562251,0.6356069628194552,0.6671842956475686,0.6356069628194552,0.6671842956475686,0.0000000000000000e+00,0.0000000000000000e+00
1019,0.7258236904428866,0.8562096700434650,0.2213493486898754,0.7250780031386901,0.2040903741488687,0.5348394960845624,0.6977061896327055,0.5348285239992161,0.6977346591310192,0.5348285239992160,0.6977346591310193,1.1102230246251565e-16,1.1102230246251565e-16
1020,0.9383940910499166,0.6164146312208751,0.3946847916125125,0.1698951790301803,0.8911383774033383,0.7954699349273092,0.5481538125769101,0.7954700493449626,0.5481537498450164,0.7954700493449626,0.5481537498450164,0.0000000000000000e+00,0.0000000000000000e+00
1021,0.8698169370829764,0.6028249727167468,0.3919094140182878,0.2847502748337903,0.4431730352223858,0.7857834099221288,0.5843775220450507,0.7857834475424963,0.5843775326474725,0.7857834475424963,0.5843775326474726,0.0000000000000000e+00,1.1102230246251565e-16
1022,0.9860677039188616,0.6611416695732014,0.1349091889157063,0.3118220308842075,0.6076933114863290,0.8354648225664323,0.2872201316094757,0.8358653329728838,0.2869750163408840,0.8358653329728837,0.2869750163408839,1.1102230246251565e-16,5.5511151231257827e-17
1023,0.7650786295666770,0.9431375617263081,0.1930814596755588,0.9964349905642236,0.1125295782925284,0.4510182089015145,0.7214184261650931,0.4507322120987443,0.7217377054201302,0.4507322120987443,0.7217377054201302,0.0000000000000000e+00,0.0000000000000000e+00
1024,0.8267979450245526,0.8923039911761005,0.0401823223191264,0.2145722952179573,0.1079722166849011,0.4432038438828949,0.6331039905330369,0.4481159206611796,0.6443862812182966,0.4481159206611797,0.6443862812182967,5.5511151231257827e-17,1.1102230246251565e-16
1025,0.6551905349462055,0.9645082997442036,0.2088707423966927,0.1292074646335850,0.0673545416639958,0.3919639896345581,0.7967481250121213,0.3919886091192525,0.7968164669654234,0.3919886091192525,0.7968164669654235,5.5511151231257827e-17,1.1102230246251565e-16
1026,0.9648170878396763,0.8229419260958810,0.2398806396193093,0.9256914374814104,0.3673460808382936,0.6919526872775690,0.4925574876206105,0.6918561516364448,0.4926092007551218,0.6918561516364446,0.4926092007551218,1.1102230246251565e-16,0.0000000000000000e+00
1027,0.6858410345071374,0.8282023252954021,0.1004246662445284,0.1619306938203527,0.4728866021919116,0.4717367571609069,0.7087747294820643,0.4718672608245712,0.7088740957258826,0.4718672608245713,0.7088740957258827,5.5511151231257827e-17,1.1102230246251565e-16
1028,0.8644851420895817,0.7404148797245842,0.2448457743660695,0.8792799196294053,0.2445781494492368,0.6943055042929898,0.5467361372477914,0.6942977387871989,0.5467488222972331,0.6942977387871989,0.5467488222972331,0.0000000000000000e+00,0.0000000000000000e+00
1029,0.7035072979771593,0.9444894352161483,0.3598771006785015,0.6504566276466900,0.3496775058773096,0.5433448590329890,0.7553140949759543,0.5433446192808176,0.7553150029271003,0.5433446192808176,0.7553150029271003,0.0000000000000000e+00,0.0000000000000000e+00
1030,0.7796730864302397,0.7552210316497580,0.0003821333693922,0.5768614980705188,0.0062600340237697,0.5952749071509975,0.5333519303359199,0.5953669193398956,0.5359858195260265,0.5953669193398956,0.5359858195260266,0.0000000000000000e+00,1.1102230246251565e-16
1031,0.8554956168103421,0.6804288339816118,0.0915735097231778,0.7513387115465768,0.3510884652613948,0.7349256616013956,0.4288064000886827,0.7349149149208984,0.4288572870242174,0.7349149149208984,0.4288572870242174,0.0000000000000000e+00,0.0000000000000000e+00
1032,0.7542883928406501,0.8173800047604792,0.0839678253295753,0.7259989571480501,0.1191713348308475,0.5208511987738049,0.6395957663584264,0.5205690406271923,0.6403115528443006,0.5205690406271923,0.6403115528443007,0.0000000000000000e+00,1.1102230246251565e-16
1033,0.9454014369165641,0.7721469568324625,0.0495544812135308,0.1105261894183137,0.1283844783738896,0.7709607661056853,0.2952425887933884,0.7813921645864851,0.2978780707941483,0.7813921645864852,0.2978780707941484,1.1102230246251565e-16,5.5511151231257827e-17
1034,0.7112644742053489,0.5695295113487499,0.0664404850948408,0.9994661104066891,0.0045060975600033,0.7238779155992776,0.5193294949158425,0.7238696249723895,0.5193449825484089,0.7238696249723895,0.5193449825484089,0.0000000000000000e+00,0.0000000000000000e+00
1035,0.8205944631087960,0.6985081986779662,0.2503650181461551,0.9418897264487286,0.6963805660651069,0.7027297355839912,0.5677217079847641,0.7027268602284876,0.5677201611543168,0.7027268602284876,0.5677201611543167,0.0000000000000000e+00,1.1102230246251565e-16
1036,0.6743339679840260,0.6603961973253504,0.0410777560602571,0.8965919628619162,0.9312837740493840,0.6210813967129520,0.5984555032730420,0.6210448658689496,0.5984113724877537,0.6210448658689495,0.5984113724877537,1.1102230246251565e-16,0.0000000000000000e+00
1037,0.7059152007508862,0.9164802120053432,0.2954126436082887,0.6222891339424068,0.6215455608521572,0.5218750192157586,0.7404295586389691,0.5218738463372956,0.7404309472533185,0.5218738463372956,0.7404309472533186,0.0000000000000000e+00,1.1102230246251565e-16
1038,0.7212240519521051,0.6918444273470922,0.3548090362233534,0.5227913313323141,0.0962020519279096,0.6987687204423538,0.6748437803663695,0.6987687467455755,0.6748438668555586,0.6987687467455755,0.6748438668555586,0.0000000000000000e+00,0.0000000000000000e+00
